Feature ID,Feature Name,Feature Description,Rule ID,Rule Title,Scenario ID,Scenario Title,Scenario Steps,Scenario Tags,Work Item ID,Work Item Type,Work Item Title,Effort Points,Completion Sprint
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",366,"A Work Item displays a red cross badge if any of the Linked Scenarios are failing",374,"There are failing, passing and inconclusive Linked Scenarios","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When 1 Linked Scenarios is marked as ""Pass""
And 1 Linked Scenario is marked as ""Inconclusive""
And 2 Linked Scenarios are marked as ""Fail""
Then a red badge containing a cross is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",366,"A Work Item displays a red cross badge if any of the Linked Scenarios are failing",375,"There are failing, passing and not run Linked Scenarios","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When 1 Linked Scenarios is marked as ""Pass""
And 1 Linked Scenario is marked as ""Not Run""
And 2 Linked Scenarios are marked as ""Fail""
Then a red badge containing a cross is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",366,"A Work Item displays a red cross badge if any of the Linked Scenarios are failing",376,"There are failing, inconclusive and not run Linked Scenarios","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When 1 Linked Scenarios is marked as ""Inconclusive""
And 1 Linked Scenario is marked as ""Not Run""
And 2 Linked Scenarios are marked as ""Fail""
Then a red badge containing a cross is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",366,"A Work Item displays a red cross badge if any of the Linked Scenarios are failing",377,"There are failing, passing, inconclusive and not run Linked Scenarios","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When 1 Linked Scenarios is marked as ""Pass""
And 1 Linked Scenario is marked as ""Inconclusive""
And 1 Linked Scenario is marked as ""Not Run""
And 1 Linked Scenarios are marked as ""Fail""
Then a red badge containing a cross is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",366,"A Work Item displays a red cross badge if any of the Linked Scenarios are failing",385,"There are failing and result-less Linked Scenarios","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When 2 Linked Scenarios have no result saved against them
And 2 Linked Scenarios are marked as ""Fail""
Then a red badge containing a cross is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",367,"A Work Item displays an orange exclamation mark badge if there are no failing Scenarios and a Scenario is marked as inconclusive, regardless of not run, passing and result-less Scenario",378,"All Linked Scenarios are inconclusive","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When all 4 Linked Scenarios are marked as ""Inconclusive""
Then an orange badge containing a tick is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",367,"A Work Item displays an orange exclamation mark badge if there are no failing Scenarios and a Scenario is marked as inconclusive, regardless of not run, passing and result-less Scenario",379,"There are inconclusive and passing Linked Scenarios","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When 2 Linked Scenario are marked as ""Passing""
And 2 Linked Scenarios are marked as ""Inconclusive""
Then an orange badge containing an exclamation mark is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",367,"A Work Item displays an orange exclamation mark badge if there are no failing Scenarios and a Scenario is marked as inconclusive, regardless of not run, passing and result-less Scenario",380,"There are inconclusive and not run Linked Scenarios","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When 2 Linked Scenario is marked as ""Not Run""
And 2 Linked Scenarios are marked as ""Inconclusive""
Then an orange badge containing an exclamation mark is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",367,"A Work Item displays an orange exclamation mark badge if there are no failing Scenarios and a Scenario is marked as inconclusive, regardless of not run, passing and result-less Scenario",381,"There are inconclusive, passing and not run Linked Scenarios","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When 1 Linked Scenario is marked as ""Pass""
When 1 Linked Scenario is marked as ""Not Run""
And 2 Linked Scenarios are marked as ""Inconclusive""
Then an orange badge containing an exclamation mark is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",367,"A Work Item displays an orange exclamation mark badge if there are no failing Scenarios and a Scenario is marked as inconclusive, regardless of not run, passing and result-less Scenario",386,"There are inconclusive and result-less Linked Scenarios","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When 2 Linked Scenarios have no result saved against them
And 2 Linked Scenarios are marked as ""Inconclusive""
Then an orange badge containing an exclamation mark is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",368,"A Work Item displays a grey dash badge when there are no failing or inconclusive tests and a Scenario is marked as not run, regardless of passing and result-less Scenarios",382,"All Linked Scenarios are not run","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When all 4 Linked Scenarios are marked as ""Not Run""
Then a grey badge containing a dash is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",368,"A Work Item displays a grey dash badge when there are no failing or inconclusive tests and a Scenario is marked as not run, regardless of passing and result-less Scenarios",383,"There are not run and passing Linked Scenarios","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When 2 Linked Scenarios are marked as ""Pass""
And 2 Linked Scenarios are marked as ""Not Run""
Then a grey badge containing a dash is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
213,"Kanban (was Mission): Running test on a User Story or Defect","_As a tester_
_I want to run tests from within Mission_
_So I know the current state of completed work in a Sprint_",368,"A Work Item displays a grey dash badge when there are no failing or inconclusive tests and a Scenario is marked as not run, regardless of passing and result-less Scenarios",387,"There are not run and result-less Linked Scenarios","Given the [work item] ""Work Item 1"" has 4 Linked Scenarios
When 2 Linked Scenarios have no result saved against them
And 2 Linked Scenarios are marked as ""Not Run""
Then a grey badge containing a dash is displayed on ""Work Item 1"" within Mission

[work item] User Story, Defect","",81,"User Story","[Mission] As a Mission user, I want to display the state of current Linked Scenarios on a Work Item card, so that I can see the completion state of current work",2,"Sprint 4"
348,"Kanban (was Mission): Search & Filter","_As a project Stakeholder_
_I want to find and sort Mission cards_
_So that I can find relevant information easier_

Search and filter by keyword, tag, Id
display by sprint order ascending",560,"Searches can be done by keyword[s]",648,"A keyword search result is in the Work Item title","Given all Sprints are displayed within Mission
And a User Story, Defect and Task all have [x] in the title
When [x] is searched for within Mission
Then the User Story, Defect and Task are displayed

[x] ""find me"", ""wally"", ""holy grail"", ""42""","",146,"User Story","[Mission] Search Mission",6,"Sprint 7"
348,"Kanban (was Mission): Search & Filter","_As a project Stakeholder_
_I want to find and sort Mission cards_
_So that I can find relevant information easier_

Search and filter by keyword, tag, Id
display by sprint order ascending",560,"Searches can be done by keyword[s]",649,"A keyword search result is in the Work Item ID","Given all Sprints are displayed within Mission
When an ID for a [work item] that is displayed within Mission is searched for 
Then the [work item] is displayed as the search result

[work item] User Story, Defect, Task","",146,"User Story","[Mission] Search Mission",6,"Sprint 7"
348,"Kanban (was Mission): Search & Filter","_As a project Stakeholder_
_I want to find and sort Mission cards_
_So that I can find relevant information easier_

Search and filter by keyword, tag, Id
display by sprint order ascending",560,"Searches can be done by keyword[s]",650,"A keyword search result is in the description of a Work Item ","Given all Sprints are displayed within Mission
And a User Story, Defect and Task all have [x] in the description
When [x] is searched for within Mission
Then the User Story, Defect and Task are displayed

[x] ""find me"", ""wally"", ""holy grail"", ""42""","",146,"User Story","[Mission] Search Mission",6,"Sprint 7"
348,"Kanban (was Mission): Search & Filter","_As a project Stakeholder_
_I want to find and sort Mission cards_
_So that I can find relevant information easier_

Search and filter by keyword, tag, Id
display by sprint order ascending",560,"Searches can be done by keyword[s]",651,"A keyword search result is in the tags of a Work Item","Given all Sprints are displayed within Mission
And a User Story, Defect and Task all have [x] as a tag
When [x] is searched for within Mission
Then the User Story, Defect and Task are displayed

[x] ""find me"", ""wally"", ""holy grail"", ""42""","",146,"User Story","[Mission] Search Mission",6,"Sprint 7"
348,"Kanban (was Mission): Search & Filter","_As a project Stakeholder_
_I want to find and sort Mission cards_
_So that I can find relevant information easier_

Search and filter by keyword, tag, Id
display by sprint order ascending",561,"Searches can be done by Id",963,"A user searches for a Work Item ID","Given a Work Item with an ID of ""22""
When a user types ""22"" in to Mission's Search box
Then the results will contain Work Item number 22","",225,"User Story","Mop Up",0,"Sprint 10"
348,"Kanban (was Mission): Search & Filter","_As a project Stakeholder_
_I want to find and sort Mission cards_
_So that I can find relevant information easier_

Search and filter by keyword, tag, Id
display by sprint order ascending",562,"Results can be cleared",652,"The search results are cleared with the clear button","Given a Sprint is displayed within Mission
And a search result is displayed
When the clear button is pressed by the search box
Then the search result is no longer displayed","",146,"User Story","[Mission] Search Mission",6,"Sprint 7"
348,"Kanban (was Mission): Search & Filter","_As a project Stakeholder_
_I want to find and sort Mission cards_
_So that I can find relevant information easier_

Search and filter by keyword, tag, Id
display by sprint order ascending",562,"Results can be cleared",653,"The search results are cleared by searching when the search box is empty","Given a Sprint is displayed within Mission
And a search result is displayed
When the search box is cleared and enter is pressed
Then the search result is no longer displayed","",146,"User Story","[Mission] Search Mission",6,"Sprint 7"
348,"Kanban (was Mission): Search & Filter","_As a project Stakeholder_
_I want to find and sort Mission cards_
_So that I can find relevant information easier_

Search and filter by keyword, tag, Id
display by sprint order ascending",563,"Searches can be done by tag",964,"A user searches for tags within Mission","Given Work Items with the tag ""SearchMe""
When a user types ""SearchMe"" in to Mission's Search box
Then the results will contain all Work Items containing the ""SearchMe"" tag","",225,"User Story","Mop Up",0,"Sprint 10"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",111,"Mission has columns to show work progress in Uncompleted Sprints",115,"Each column has a name","Given I am viewing Mission
When ""Test Project""  is selected
And ""Sprint 1"" is selected
Then I can see 6 columns with the names ""Open"", ""Planned"", ""In Progress"", ""For Review"", ""In Testing"" and ""Done""","",33,"User Story","[Mission] Drag and drop canban",0,"Sprint 1"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",112,"Work Items can be moved to specific locations in other columns different columns ",116,"A work item can be moved from one column to another","Given I am viewing Mission
And the [work item] ""Work Item 1""  is in the ""Open"" column
When the work item is clicked and dragged to the ""Planned"" column
Then ""Work Item 1"" is displayed in the ""Planned"" column

[work item] User Story, Defect","",33,"User Story","[Mission] Drag and drop canban",0,"Sprint 1"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",112,"Work Items can be moved to specific locations in other columns different columns ",1013,"A work item can be moved to a specific position in the next column","Given Mission is displayed with a User Story at the top of the ""Open"" column
And a Defect at the top of the ""Planned"" column
And a Task at the top of the ""In Progress"" column
When the [work item] is dragged to [position]
Then the [work item] is displayed at [position]

|[work item]|[position]|
|:--|:--|
|User Story|the top of ""Planned""|
|User Story|the bottom of ""Planned""|
|User Story|the top of ""In Progress""|
|User Story|the bottom of ""In Progress""|
|Defect|the top of  ""Open""|
|Defect|the bottom of ""Open""|
|Defect|the top of ""In Progress""|
|Defect|the bottom of ""In Progress""|
|Task|the top of ""Planned""|
|Task|the bottom of ""Planned""|
|Task|the top of ""Planned""|
|Task|the bottom of ""Planned'|","",247,"User Story","[Mission] Drag card to a specific position in another column",3,"Sprint 11"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",112,"Work Items can be moved to specific locations in other columns different columns ",1246,"A user attempts to drag a Work Item across multiple Workstates","Given a user is viewing an uncompleted Sprint Kanban
And the Workflow has multiple Workstates
And the Work Item is currently in the first Workstate
And the Work Item has [DoDState] Defintions of Done 
When the user attempts to drag the Work Item to the third Work State
Then an error message is shown: ""Work Items must be moved one lane at a time""
And the Work Item remains in the first Workstate","",434,"Defect","[Checklist behaviour] Progressing a Work Item across multiple lanes displays an incorrect error message",2,"Sprint 22"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",113,"New work items are added to the first column",118,"New work items are added to the first column","Given I am viewing Mission
When the [work item] ""Work Item 1"" is added
Then the [work item] ""Work Item 1"" is displayed in the first column

Examples:

| work item  |
| --- |
| User Story |
| Defect     |
| Task       |","",33,"User Story","[Mission] Drag and drop canban",0,"Sprint 1"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",114,"Total points of work items in column are displayed next to the column name",119,"Points are displayed in brackets above the column","Given I am viewing Mission
And work items with effort 3, 4 and 5 are in [column]
When viewing the top of the column 
Then ""(12 pt)"" is displayed at the top of the column

[column] Open, Planned, In Progress, For Review, In Testing, Done","",33,"User Story","[Mission] Drag and drop canban",0,"Sprint 1"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",114,"Total points of work items in column are displayed next to the column name",120,"Total points are updated when i add cards to the column","Given I am viewing Mission
And work items with effort 3 ,4 and 3 in [column]
And ""(10)"" is displayed at the top of [column]
When a work item with an effort of 2 is added to [column]
Then ""(12)"" is displayed at the top of [column]

[column] Open, Planned, In Progress, For Review, In Testing, Done","",33,"User Story","[Mission] Drag and drop canban",0,"Sprint 1"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",114,"Total points of work items in column are displayed next to the column name",121,"Total points are updated when cards are removed from the column","Given I am viewing Mission
And work items with effort 3 ,4 and 3 are in [column]
And ""(10)"" is displayed at the top of [column]
When a work item with an effort of 3 is removed from [column]
Then ""(7)"" is displayed at the top of [column]

[column] Open, Planned, In Progress, For Review, In Testing, Donee columb","",33,"User Story","[Mission] Drag and drop canban",0,"Sprint 1"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",876,"Work Item column can be selected when editing",877,"A Work Item changes from one column to another","Given a user is editing an uncompleted Project's Work Item
And the Workflow has multiple Workstates
And the Work Item is currently in the ""Open"" Workstate
When the user selects ""In Progress"" from the Status drop-down 
And presses Save
Then the Work Item is moved to ""In Progress""","",196,"User Story","[Mission] Change Work Item column when editing",2,"Sprint 9"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",876,"Work Item column can be selected when editing",1245,"A user attempts to move a Work Item across multiple Workstates","Given a user is editing an uncompleted Project's Work Item
And the Workflow has multiple Workstates
And the Work Item is currently in the ""Open"" Workstate
When the user selects 'Done' from the Status drop-down
And presses Save
Then an error message is shown: ""Work Items must be moved one lane at a time""
And the Work Item remains in the 'Open' Workstate","",,,,,
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",992,"Mission only shows Done column for Completed Sprints",993,"A user selects a Completed Sprint ","Given a user is viewing Blast Off
When a Completed Sprint is selected
Then the view shows only a single column containing the Done Work Items","",252,"User Story","[Mission] Display only Done column for completed sprints",4,"Sprint 11"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",992,"Mission only shows Done column for Completed Sprints",994,"All Sprints view is selected","Given a project with completed and uncompleted Sprints
When the All Sprints view is selected in Mission
Then all completed Sprints show only the ""Done"" column
And all uncompleted Sprints show all the columns of the selected workflow","",252,"User Story","[Mission] Display only Done column for completed sprints",4,"Sprint 11"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",981,"Work Items can be ordered within a column ",982,"A user re-orders Work Items by priority","Given Mission contains a User Story at the top of the ""Open"" column
And a Defect second in the ""Open"" column
And a Task at the bottom of the ""Open"" column
When the [work item] is moved to position [x] in the ""Open"" column
Then [work item] is displayed in position [x] in the ""Open"" column

|[work item]|[x]|
|:--|:--|
|User Story|2|
|User Story|3|
|Defect|1|
|Defect|3|
|Task|1|
|Task|2|

","",246,"User Story","[Mission] Allow moving card within a column",12,"Sprint 11"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",981,"Work Items can be ordered within a column ",983,"A user drags a card and drops it where it was","Given Mission contains a User Story at the top of the ""Open"" column
And a Defect second in the ""Open"" column
And a Task at the bottom of the ""Open"" column
When the [work item] is dragged and then placed in the same position it started
Then the [work item] is displayed in its original position

[work item] User Story, Defect, Task","",246,"User Story","[Mission] Allow moving card within a column",12,"Sprint 11"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",1022,"Mid-sprint results can be seen on linked Work Items",1023,"A Work Item with a single linked Scenario is given a mid-sprint result","Given a Work Item which has only one linked Scenario
When a [Result] is added to the linked Scenario
Then the Work Item will carry a [Badge] when viewed in Mission

Examples:

| Result | Badge |
|:--|:--|
| Passed | Green |
| Failed | Red |
| Inconclusive | Amber |
| Not Run | Grey |
| No Result | Grey |","",245,"User Story","[Mission] Display Not Run badge on card if linked scenarios exist",1,"Sprint 11"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",1022,"Mid-sprint results can be seen on linked Work Items",1024,"A Work Item has multiple linked Scenarios","Given a Work Item with 2 or more linked Scenarios
When one or more [Results] are added to the linked Scenarios
Then a Badge indicating an overall [Status] is displayed in Mission

Examples:

| Results | Status |
|:--|:--|
| Not Run, Not Run | Grey |
| Not Run, Fail | Red |
| Not Run, Pass | Grey |
| No Result, Pass | Grey |
| Inconclusive, Pass | Amber |
| Pass, Fail | Red |
| Pass, Pass | Green |
| Inconclusive, Inconclusive | Grey, Grey |
| Fail, Fail | Red |","",245,"User Story","[Mission] Display Not Run badge on card if linked scenarios exist",1,"Sprint 11"
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",1088,"Assigned Users are indicated on work item card",1092,"The user has no display name or profile picture","Given a user profile
And the user does not have a profile picture
And the user does not have a display name
When the user is assigned to a Work Item
Then Work Item avatar is the first letter of their email address
And hovering over the assigned avatar displays the user's email address","DELETE",,,,,
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",1088,"Assigned Users are indicated on work item card",1091,"The user has a display name but no profile picture","Given a user profile
And the user does not have a profile picture
And the user has a display name
When the user is assigned to a Work Item
Then Work Item avatar is their display name initials
And hovering over the assigned avatar displays the user's display name","Delete",,,,,
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",1088,"Assigned Users are indicated on work item card",1090,"The user has a profile picture but no display name","Given a user profile
And the user has a profile picture
And the user does not have a display name
When the user is assigned to a Work Item
Then Work Item avatar is their profile picture
And hovering over the assigned avatar displays the user's email address","DELETE",,,,,
38,"Kanban (was Mission): Track Sprint work","_As a developer_
_I want to move Sprint Work Items_
_So that I can plan what is done and see Sprint progress_",1088,"Assigned Users are indicated on work item card",1089,"The user has a profile picture and display name","Given a user profile
And the user has a profile picture
And the user has a display name
When the user is assigned to a Work Item
Then Work Item avatar is their profile picture
And hovering over the assigned avatar displays the user's username","",353,"User Story","[Kanban] Display user avatar and display name",4,"Sprint 20"
510,"Kanban (was Mission): Work Item attachments","",1152,"Wok Item attachments have a tooltip",1153,"Hovering over the attachment badge icon gives attachment information","Given a Work Item with one or more attachments
When the user hovers the mouse over the attachment icon
Then a tooltip is displayed informing them that there are attachments","",392,"Defect","[Mission] Attachments icon has incorrect labelling",0,"Sprint 17"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",442,"Comments are displayed within the Edit Work Item modal with user and date/time",457,"A comment is added","Given the Edit Work Item modal is displayed for a [work item]
And the Comments tab is displayed
When the text ""This is a comment"" is added into the text box
And the Post button is pressed
Then the comment is appended beneath the text box
And elements are displayed in the following order: 
  User's email address
  Comment text
  ""Posted: "", date, time

[work item] User Story, Defect, Task","",108,"User Story","[Mission] Comments on Work Items",9,"Sprint 5"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",442,"Comments are displayed within the Edit Work Item modal with user and date/time",457,"A comment is added","Given the Edit Work Item modal is displayed for a [work item]
And the Comments tab is displayed
When the text ""This is a comment"" is added into the text box
And the Post button is pressed
Then the comment is appended beneath the text box
And elements are displayed in the following order: 
  User's email address
  Comment text
  ""Posted: "", date, time

[work item] User Story, Defect, Task","",114,"User Story","[Mission] Add comments to tasks",1,"Sprint 7"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",442,"Comments are displayed within the Edit Work Item modal with user and date/time",458,"Multiple comments are added","Given the Edit Work Item modal is displayed for a [work item]
And the comments tab is displayed
When [x] comments are posted with the text ""This is a comment""
Then multiple comments are visible below the text box
And elements are displayed in the following order: 
  User's email address
  Comment text
  ""Posted: "", date, time

[work item] User Story, Defect, Task
[x] 3, 5, 10","",108,"User Story","[Mission] Comments on Work Items",9,"Sprint 5"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",442,"Comments are displayed within the Edit Work Item modal with user and date/time",458,"Multiple comments are added","Given the Edit Work Item modal is displayed for a [work item]
And the comments tab is displayed
When [x] comments are posted with the text ""This is a comment""
Then multiple comments are visible below the text box
And elements are displayed in the following order: 
  User's email address
  Comment text
  ""Posted: "", date, time

[work item] User Story, Defect, Task
[x] 3, 5, 10","",114,"User Story","[Mission] Add comments to tasks",1,"Sprint 7"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",442,"Comments are displayed within the Edit Work Item modal with user and date/time",468,"Multiple comments are added by multiple users","Given a [work item]
When three different users make a comment on the work item with the text ""This is a comment""
Then the three comments can be seen below the text box
And each comment's elements are displayed in the following order: 
  User's email address
  Comment text
  ""Posted: "", date, time


[work item] User Story, Defect, Task","",108,"User Story","[Mission] Comments on Work Items",9,"Sprint 5"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",442,"Comments are displayed within the Edit Work Item modal with user and date/time",468,"Multiple comments are added by multiple users","Given a [work item]
When three different users make a comment on the work item with the text ""This is a comment""
Then the three comments can be seen below the text box
And each comment's elements are displayed in the following order: 
  User's email address
  Comment text
  ""Posted: "", date, time


[work item] User Story, Defect, Task","",114,"User Story","[Mission] Add comments to tasks",1,"Sprint 7"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",444,"Comments are ordered chronologically",461,"Multiple comments are displayed in chronological order","Given a [work item] has a comment
When a comment is added to the work item
Then it is displayed at the top of the list of comments
When another comment is added to the work item
Then it is displayed at the top of the list of comments

[work item] User Story, Defect, Task","",108,"User Story","[Mission] Comments on Work Items",9,"Sprint 5"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",444,"Comments are ordered chronologically",461,"Multiple comments are displayed in chronological order","Given a [work item] has a comment
When a comment is added to the work item
Then it is displayed at the top of the list of comments
When another comment is added to the work item
Then it is displayed at the top of the list of comments

[work item] User Story, Defect, Task","",114,"User Story","[Mission] Add comments to tasks",1,"Sprint 7"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",482,"Comments cannot be entered until a Work Item has been saved",597,"A comment cannot be made as the Work Item has not been saved","Given Mission is displayed
When the New button is pressed to create a new Work Item
Then the resulting Work Item modal does not have a Comments tab","",115,"User Story","[Mission] As a user, I want to only be able to add comments to saved Work Items, so that Work Items aren't saved with no name",1,"Sprint 8"
441,"Kanban (was Mission): Work Item comments","_As a Mission User_
_I want to be able to make comments on Work Items_
_So that communication about work can stay within Mission Control and not get lost_",482,"Comments cannot be entered until a Work Item has been saved",596,"A comment is made once a Work Item has been saved","Given Mission is displayed
And [work item] ""Work Item 1"" is created
When the edit Work Item modal is opened
Then comments can be left on ""Work Item 1""

[work item] User Story, Defect, Task","",115,"User Story","[Mission] As a user, I want to only be able to add comments to saved Work Items, so that Work Items aren't saved with no name",1,"Sprint 8"
